Time,intRad_wes,intCon_wes,intLat_wes,intRad_hal,intCon_hal,intLat_hal,intRad_eas,intLat_eas,intCon_eas
338400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
338700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
339000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
339300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
339600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
339900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
340200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
340500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
340800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
341100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
341400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
341700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
342000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
342300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
342600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
342900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
343200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
343500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
343800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
344100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
344400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
344700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
345000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
345300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
345600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
345900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
346200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
346500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
346800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
347100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
347400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
347700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
348000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
348300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
348600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
348900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
349200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
349500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
349800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
350100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
350400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
350700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
351000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
351300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
351600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
351900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
352200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
352500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
352800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
353100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
353400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
353700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
354000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
354300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
354600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
354900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
355200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
355500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
355800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
356100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
356400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
356700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
357000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
357300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
357600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
357900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
358200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
358500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
358800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
359100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
359400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
359700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
360000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
360300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
360600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
360900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
361200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
361500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
361800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
362100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
362400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
362700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
363000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
363300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
363600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
363900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
364200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
364500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
364800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
365100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
365400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
365700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
366000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
366300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
366600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
366900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
367200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
367500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
367800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
368100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
368400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
368700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
369000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
369300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
369600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
369900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
370200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
370500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
370800,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
371100,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
371400,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
371700,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
372000,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
372300,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
372600,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
372900,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
373200,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
373500,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
373800,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
374100,0.4,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4
374400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
374700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
375000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
375300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
375600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
375900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
376200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
376500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
376800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
377100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
377400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
377700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
378000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
378300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
378600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
378900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
379200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
379500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
379800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
380100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
380400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
380700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
381000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
381300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
381600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
381900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
382200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
382500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
382800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
383100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
383400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
383700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
384000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
384300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
384600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
384900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
385200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
385500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
385800,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
386100,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
386400,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
386700,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
387000,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
387300,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
387600,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
387900,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
388200,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
388500,7.2,7.2,3.6,0.8,0.8,0.4,7.2,3.6,7.2
388800,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
389100,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
389400,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
389700,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
390000,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
390300,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
390600,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
390900,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
391200,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
391500,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
391800,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
392100,6.4,6.4,3.2,0.8,0.8,0.4,6.4,3.2,6.4
392400,8,8,4,0.8,0.8,0.4,8,4,8
392700,8,8,4,0.8,0.8,0.4,8,4,8
393000,8,8,4,0.8,0.8,0.4,8,4,8
393300,8,8,4,0.8,0.8,0.4,8,4,8
393600,8,8,4,0.8,0.8,0.4,8,4,8
393900,8,8,4,0.8,0.8,0.4,8,4,8
394200,8,8,4,0.8,0.8,0.4,8,4,8
394500,8,8,4,0.8,0.8,0.4,8,4,8
394800,8,8,4,0.8,0.8,0.4,8,4,8
395100,8,8,4,0.8,0.8,0.4,8,4,8
395400,8,8,4,0.8,0.8,0.4,8,4,8
395700,8,8,4,0.8,0.8,0.4,8,4,8
396000,8,8,4,0.8,0.8,0.4,8,4,8
396300,8,8,4,0.8,0.8,0.4,8,4,8
396600,8,8,4,0.8,0.8,0.4,8,4,8
396900,8,8,4,0.8,0.8,0.4,8,4,8
397200,8,8,4,0.8,0.8,0.4,8,4,8
397500,8,8,4,0.8,0.8,0.4,8,4,8
397800,8,8,4,0.8,0.8,0.4,8,4,8
398100,8,8,4,0.8,0.8,0.4,8,4,8
398400,8,8,4,0.8,0.8,0.4,8,4,8
398700,8,8,4,0.8,0.8,0.4,8,4,8
399000,8,8,4,0.8,0.8,0.4,8,4,8
399300,8,8,4,0.8,0.8,0.4,8,4,8
399600,8,8,4,0.8,0.8,0.4,8,4,8
399900,8,8,4,0.8,0.8,0.4,8,4,8
400200,8,8,4,0.8,0.8,0.4,8,4,8
400500,8,8,4,0.8,0.8,0.4,8,4,8
400800,8,8,4,0.8,0.8,0.4,8,4,8
401100,8,8,4,0.8,0.8,0.4,8,4,8
401400,8,8,4,0.8,0.8,0.4,8,4,8
401700,8,8,4,0.8,0.8,0.4,8,4,8
402000,8,8,4,0.8,0.8,0.4,8,4,8
402300,8,8,4,0.8,0.8,0.4,8,4,8
402600,8,8,4,0.8,0.8,0.4,8,4,8
402900,8,8,4,0.8,0.8,0.4,8,4,8
403200,8,8,4,0.8,0.8,0.4,8,4,8
403500,8,8,4,0.8,0.8,0.4,8,4,8
403800,8,8,4,0.8,0.8,0.4,8,4,8
404100,8,8,4,0.8,0.8,0.4,8,4,8
404400,8,8,4,0.8,0.8,0.4,8,4,8
404700,8,8,4,0.8,0.8,0.4,8,4,8
405000,8,8,4,0.8,0.8,0.4,8,4,8
405300,8,8,4,0.8,0.8,0.4,8,4,8
405600,8,8,4,0.8,0.8,0.4,8,4,8
405900,8,8,4,0.8,0.8,0.4,8,4,8
406200,8,8,4,0.8,0.8,0.4,8,4,8
406500,8,8,4,0.8,0.8,0.4,8,4,8
406800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
407100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
407400,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
407700,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
408000,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
408300,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
408600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
408900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
409200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
409500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
409800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
410100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
410400,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
410700,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
411000,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
411300,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
411600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
411900,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
412200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
412500,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
412800,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
413100,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
413400,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
413700,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.4,0.8
414000,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
414300,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
414600,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
414900,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
415200,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
415500,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
415800,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
416100,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
416400,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
416700,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
417000,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
417300,0.8,0.8,0.4,0.4,0.4,0.2,0.8,0.4,0.8
417600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
417900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
418200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
418500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
418800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
419100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
419400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
419700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
420000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
420300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
420600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
420900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
421200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
421500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
421800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
422100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
422400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
422700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
423000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
423300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
423600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
423900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
424200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
424500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
424800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
425100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
425400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
425700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
426000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
426300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
426600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
426900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
427200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
427500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
427800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
428100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
428400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
428700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
429000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
429300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
429600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
429900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
430200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
430500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
430800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
431100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
431400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
431700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
432000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
432300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
432600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
432900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
433200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
433500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
433800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
434100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
434400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
434700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
435000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
435300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
435600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
435900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
436200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
436500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
436800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
437100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
437400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
437700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
438000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
438300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
438600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
438900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
439200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
439500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
439800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
440100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
440400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
440700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
441000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
441300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
441600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
441900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
442200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
442500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
442800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
443100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
443400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
443700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
444000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
444300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
444600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
444900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
445200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
445500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
445800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
446100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
446400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
446700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
447000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
447300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
447600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
447900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
448200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
448500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
448800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
449100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
449400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
449700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4
