Time,intRad_wes,intCon_wes,intLat_wes,intRad_eas,intCon_eas,intLat_eas,intRad_hal,intCon_hal,intLat_hal
11/2/2015 12:00,7.2,7.2,3.6,7.2,7.2,3.6,0.8,0.8,0.4
11/2/2015 13:00,6.4,6.4,3.2,6.4,6.4,3.2,0.8,0.8,0.4
11/2/2015 14:00,8,8,4,8,8,4,0.8,0.8,0.4
11/2/2015 15:00,8,8,4,8,8,4,0.8,0.8,0.4
11/2/2015 16:00,8,8,4,8,8,4,0.8,0.8,0.4
11/2/2015 17:00,8,8,4,8,8,4,0.8,0.8,0.4
11/2/2015 18:00,0.8,0.8,0.4,0.8,0.8,0.4,0.4,0.4,0.2
11/2/2015 19:00,0.8,0.8,0.4,0.8,0.8,0.4,0.4,0.4,0.2
11/2/2015 20:00,0.8,0.8,0.4,0.8,0.8,0.4,0.4,0.4,0.2
11/2/2015 21:00,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2
11/2/2015 22:00,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2
11/2/2015 23:00,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2
11/3/2015 0:00,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2
11/3/2015 1:00,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2
